user_id,overall_rating,food,service,atmosphere,price,drink
000001,4.1,4.2,4.2,4.0,4.0,3.7
000002,5.0,,,,,
000003,4.0,,,,,
000004,4.0,,,,,
000005,3.7,,,,,
000006,3.8,,,,,
000007,3.4,,,,,
000008,3.0,,,,,
000009,3.6,,,,,
000010,5.0,,,,,
000011,3.0,,,,,
000012,4.0,,,,,
000013,5.0,,,,,
000014,4.5,4.5,4.6,4.6,4.0,4.2
000015,3.5,3.5,2.5,2.5,2.5,3.0
000016,4.0,4.0,4.0,4.0,4.0,3.5
000017,3.8,,,,,
000018,3.8,3.8,4.0,3.8,3.7,
000019,4.3,,,,,
000020,3.3,,,,,
000021,3.6,3.5,3.7,3.7,3.5,3.5
000022,4.0,,,,,
000023,4.0,4.0,4.0,3.9,4.0,3.8
000024,4.1,,,,,
000025,2.7,,,,,
000026,4.0,,,,,
000027,3.0,,,,,
000028,4.5,,,,,
000029,5.0,5.0,5.0,4.0,4.0,5.0
000030,3.5,,,,,
000031,3.7,4.6,3.1,4.7,3.0,3.0
000032,4.5,4.5,4.5,4.5,3.5,3.5
000033,4.0,4.0,4.0,4.0,1.0,2.0
000034,3.6,,,,,
000035,3.4,,,,,
000036,3.4,,,,,
000037,5.0,,,,,
000038,4.0,,,,,
000039,4.0,,,,,
000040,3.8,,,,,
000041,3.4,,,,,
000042,4.0,,,,,
000043,5.0,,,,,
000044,4.0,4.0,4.0,4.0,3.8,4.0
000045,4.5,,,,,
000046,4.0,,,,,
000047,5.0,,,,,
000048,3.8,,,,,
000049,3.6,,,,,
000050,5.0,,,,,
000051,3.1,3.4,3.3,3.0,3.0,2.5
000052,4.1,4.0,4.0,4.2,4.3,4.0
000053,5.0,,,,,
000054,3.6,,,,,
000055,4.5,,,,,
000056,3.7,,,,,
000057,2.5,4.0,1.0,3.5,3.5,
000058,4.1,,,,,
000059,4.0,,,,,
000060,3.6,,,,,
000061,3.5,,,,,
000062,4.5,,,,,
000063,4.0,,,,,
000064,4.0,,,,,
000065,4.0,,,,,
000066,3.4,,,,,
000067,4.0,,,,,
000068,3.9,,,,,
000069,4.0,4.0,4.0,4.0,3.7,4.0
000070,4.2,4.0,3.9,3.6,3.0,3.0
000071,3.9,3.9,4.1,3.8,3.8,3.5
000072,4.5,,,,,
000073,4.2,,,,,
000074,4.0,,,,,
000075,4.3,,,,,
000076,5.0,,,,,
000077,4.5,,,,,
000078,5.0,,,,,
000079,4.0,,,,,
000080,5.0,,,,,
000081,3.8,,,,,
000082,4.5,,,,,
000083,4.2,,,,,
000084,3.4,,,,,
000085,4.5,,,,,
000086,4.5,,,,,
000087,5.0,5.0,5.0,5.0,4.0,5.0
000088,4.0,,,,,
000089,4.0,,,,,
000090,2.5,3.0,2.0,4.0,2.0,3.0
000091,4.0,,,,,
000092,3.7,3.7,3.7,3.7,3.7,3.7
000093,3.5,,,,,
000094,4.2,,,,,
000095,4.0,,,,,
000096,4.0,,,,,
000097,3.4,,,,,
000098,3.8,3.8,3.7,3.4,3.3,3.5
000099,3.9,,,,,
000100,5.0,,,,,
000101,3.7,,,,,
